frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
2813,93.766667,1,546.909266,416.835483,449.604101,425.994122,498.256683,421.414803,2.856563,0.770281,-1.629692,1.068039,0.613436,0.91916
2814,93.8,1,547.255468,417.401698,450.087919,426.020901,498.671694,421.711299,2.848326,0.745069,-1.659348,1.074448,0.594489,0.909759
2815,93.833333,1,548.2374,417.45252,450.936556,425.74826,499.586978,421.60039,2.850875,0.783115,-1.644765,1.035246,0.603055,0.909181
2816,93.866667,1,548.750858,418.070308,451.428661,426.149304,500.08976,422.109806,2.868824,0.765754,-1.630085,1.067049,0.619369,0.916402
2817,93.9,1,549.405785,418.827313,451.961203,426.63355,500.683494,422.730432,2.874801,0.75323,-1.637556,1.141268,0.618623,0.947249
2818,93.933333,1,549.910583,419.86462,452.352362,427.164874,501.131473,423.514747,2.839951,0.792303,-1.663389,1.207513,0.588281,0.999908
2819,93.966667,1,550.54368,420.391921,452.911072,427.784722,501.727376,424.088321,2.82493,0.780035,-1.659356,1.214292,0.582787,0.997164
2820,94.0,1,551.19668,420.669336,453.112307,428.049713,502.154493,424.359525,2.800288,0.836526,-1.671792,1.225892,0.564248,1.031209
2821,94.033333,1,551.689186,421.184256,453.485041,428.848035,502.587113,425.016146,2.787806,0.840166,-1.657997,1.410217,0.564904,1.125192
2822,94.066667,1,552.421036,421.549873,453.522558,429.538221,502.971797,425.544047,2.766017,0.917526,-1.665307,1.431633,0.550355,1.174579
2823,94.1,1,552.703362,422.376305,453.932323,430.228225,503.317842,426.302265,2.753498,0.883475,-1.690415,1.381645,0.531542,1.13256
2824,94.133333,1,553.196592,422.8782,454.160204,431.129061,503.678398,427.00363,2.763941,0.849405,-1.705123,1.434633,0.529409,1.142019
2825,94.166667,1,553.438501,423.283288,454.507303,431.167041,503.972902,427.225165,2.771005,0.884512,-1.677974,1.33162,0.546516,1.108066
2826,94.2,1,553.979254,423.153609,454.528618,431.252164,504.253936,427.202886,2.793872,0.945873,-1.686505,1.436641,0.553684,1.191257
2827,94.233333,1,554.490948,423.126487,455.057602,431.106766,504.774275,427.116627,2.803693,0.968833,-1.674916,1.416718,0.564388,1.192776
2828,94.266667,1,555.060844,423.013126,455.958014,431.239825,505.509429,427.126476,2.833754,0.923045,-1.66825,1.394908,0.582752,1.158976
2829,94.3,1,556.195946,423.45112,457.076912,431.035184,506.636429,427.243152,2.873283,0.96677,-1.671488,1.391144,0.600898,1.178957
2830,94.333333,1,557.656593,423.49367,458.472834,431.280853,508.064713,427.387261,2.816648,0.893341,-1.674254,1.385544,0.571197,1.139443
2831,94.366667,1,559.496384,423.451045,460.364304,431.101885,509.930344,427.276465,2.880922,0.94336,-1.670067,1.481351,0.605428,1.212355
2832,94.4,1,561.197939,423.453137,462.371082,431.018093,511.784511,427.235615,2.84459,0.890427,-1.657783,1.460164,0.593404,1.175295
2833,94.433333,1,563.022413,423.407185,464.064016,431.005636,513.543215,427.206411,2.848394,0.90575,-1.677853,1.46313,0.585271,1.18444
2834,94.466667,1,564.613934,423.433836,465.615644,430.907264,515.114789,427.17055,2.804776,0.84874,-1.672001,1.434542,0.566387,1.141641
2835,94.5,1,566.120796,423.302515,467.20396,430.625052,516.662378,426.963784,2.852415,0.981719,-1.693427,1.499556,0.579494,1.240637
2836,94.533333,1,567.876463,423.590165,468.781586,431.048466,518.329024,427.319316,2.805212,0.858807,-1.682807,1.501667,0.561203,1.180237
2837,94.566667,1,569.471159,423.453931,470.735788,430.298177,520.103474,426.876054,2.821905,0.898397,-1.681075,1.463253,0.570415,1.180825
2838,94.6,1,571.34717,423.123064,472.514601,429.872972,521.930885,426.498018,2.85269,0.953699,-1.668206,1.521955,0.592242,1.237827
2839,94.633333,1,573.082733,422.873039,474.18294,429.361753,523.632836,426.117396,2.846974,0.960008,-1.677414,1.575701,0.58478,1.267854
2840,94.666667,1,574.591293,422.498657,475.829763,428.681481,525.210528,425.590069,2.854853,0.976792,-1.659454,1.520555,0.597699,1.248673
2841,94.7,1,575.899763,422.020998,477.613602,428.227683,526.756682,425.124341,2.857109,1.11097,-1.64982,1.604097,0.603645,1.357534
2842,94.733333,1,577.252703,421.942581,478.990421,428.077458,528.121562,425.01002,2.858051,0.98808,-1.668825,1.47439,0.594613,1.231235
2843,94.766667,1,578.83707,421.732993,480.525427,427.747525,529.681249,424.740259,2.86054,1.092042,-1.657507,1.61082,0.601517,1.351431
2844,94.8,1,580.237904,421.902509,482.15518,427.514323,531.196542,424.708416,2.842328,0.967265,-1.668523,1.477273,0.586903,1.222269
2845,94.833333,1,582.15621,421.584002,484.567137,426.829555,533.361673,424.206778,2.868992,1.133107,-1.65398,1.507807,0.607506,1.320457
2846,94.866667,1,583.719273,421.59296,486.169777,426.500373,534.944525,424.046667,2.833453,1.120915,-1.668488,1.434137,0.582483,1.277526
2847,94.9,1,585.357437,421.492088,487.997608,425.769525,536.677523,423.630806,2.834106,1.231202,-1.68361,1.439076,0.575248,1.335139
2848,94.933333,1,587.028236,421.46562,489.799423,425.294827,538.41383,423.380224,2.805514,1.215547,-1.667386,1.544237,0.569064,1.379892
2849,94.966667,1,588.522911,421.411107,491.327963,424.76272,539.925437,423.086913,2.775521,1.272414,-1.712534,1.52166,0.531494,1.397037
2850,95.0,1,590.029659,421.78314,492.958336,424.607785,541.493998,423.195462,2.720756,1.236437,-1.708488,1.482414,0.506134,1.359426
2851,95.033333,1,591.177349,421.940242,494.236135,424.673284,542.706742,423.306763,2.740419,1.293948,-1.707463,1.459297,0.516478,1.376623
2852,95.066667,1,592.372513,422.13173,495.464277,424.617301,543.918395,423.374516,2.720385,1.249994,-1.705418,1.465584,0.507484,1.357789
2853,95.1,1,593.569098,422.024324,496.538401,424.443001,545.053749,423.233662,2.744205,1.254149,-1.699975,1.448471,0.522115,1.35131
2854,95.133333,1,594.419289,422.410476,497.226067,424.217759,545.822678,423.314118,2.719505,1.311708,-1.723692,1.412942,0.497906,1.362325
2855,95.166667,1,595.169868,422.250563,498.029757,424.05628,546.599813,423.153421,2.682994,1.247953,-1.716124,1.445124,0.483435,1.346539
2856,95.2,1,595.516005,421.910352,498.363867,423.944829,546.939936,422.92759,2.720205,1.195158,-1.717999,1.447933,0.501103,1.321546
2857,95.233333,1,595.834026,421.797023,498.616657,424.043083,547.225342,422.920053,2.709717,1.203056,-1.719098,1.445553,0.49531,1.324304
2858,95.266667,1,596.101446,421.872779,498.590422,424.224218,547.345934,423.048499,2.726104,1.202412,-1.701032,1.485268,0.512536,1.34384
2859,95.3,1,596.297636,421.942495,498.68206,424.493941,547.489848,423.218218,2.729752,1.233975,-1.705318,1.481846,0.512217,1.35791
2860,95.333333,1,596.250095,421.743894,498.929806,424.428463,547.589951,423.086178,2.731854,1.236693,-1.711183,1.449611,0.510335,1.343152
2861,95.366667,1,596.330757,421.455052,499.275684,424.095676,547.803221,422.775364,2.721093,1.272452,-1.726389,1.432155,0.497352,1.352303
2862,95.4,1,596.530724,421.182883,499.645872,423.906076,548.088298,422.544479,2.715659,1.217979,-1.724334,1.454431,0.495662,1.336205
2863,95.433333,1,596.81138,420.709215,500.01483,423.270253,548.413105,421.989734,2.701933,1.216006,-1.720947,1.480312,0.490493,1.348159
2864,95.466667,1,597.004957,420.383874,500.217686,423.604199,548.611321,421.994036,2.69605,1.164708,-1.709905,1.523158,0.493072,1.343933
2865,95.5,1,597.277765,420.441746,500.608864,423.578085,548.943315,422.009915,2.70933,1.177183,-1.708361,1.49173,0.500484,1.334456
2866,95.533333,1,597.32254,420.319158,500.555887,423.67385,548.939214,421.996504,2.717652,1.180207,-1.705022,1.526352,0.506315,1.353279
2867,95.566667,1,597.295084,420.299524,500.478125,423.669451,548.886604,421.984488,2.733388,1.208869,-1.720182,1.543832,0.506603,1.376351
2868,95.6,1,596.964025,419.839118,500.064058,423.391306,548.514042,421.615212,2.752309,1.218002,-1.712843,1.539558,0.519733,1.37878
2869,95.633333,1,596.639433,419.712753,499.999123,423.205386,548.319278,421.45907,2.723339,1.19312,-1.729579,1.451364,0.49688,1.322242
2870,95.666667,1,596.190214,419.477899,499.689722,423.255029,547.939968,421.366464,2.731826,1.125715,-1.717889,1.450142,0.506969,1.287929
2871,95.7,1,595.956841,419.389386,499.335985,423.301624,547.646413,421.345505,2.739421,1.125338,-1.709794,1.424265,0.514814,1.274801
2872,95.733333,1,595.761909,419.237605,499.510431,423.400222,547.63617,421.318914,2.74823,1.085396,-1.697848,1.488243,0.525191,1.286819
2873,95.766667,1,595.589695,418.992054,499.321651,423.442633,547.455673,421.217344,2.800115,1.107607,-1.678528,1.473285,0.560794,1.290446
2874,95.8,1,595.296392,418.93737,499.049168,423.298545,547.17278,421.117957,2.772311,1.108674,-1.696656,1.470389,0.537828,1.289532
2875,95.833333,1,595.027666,418.857257,498.517456,423.227391,546.772561,421.042324,2.769002,1.105206,-1.71414,1.490295,0.527431,1.29775
2876,95.866667,1,594.944925,418.717407,498.678093,422.977967,546.811509,420.847687,2.746471,1.092639,-1.715501,1.447361,0.515485,1.27
2877,95.9,1,594.873657,418.688332,498.617973,423.128729,546.745815,420.90853,2.781176,1.060668,-1.695985,1.431266,0.542595,1.245967
2878,95.933333,1,594.898462,418.782735,498.690796,423.387026,546.794629,421.08488,2.745912,1.056591,-1.7065,1.423025,0.519706,1.239808
2879,95.966667,1,594.934072,418.858963,498.537502,423.721787,546.735787,421.290375,2.788722,1.051039,-1.693848,1.412883,0.547437,1.231961
2880,96.0,1,594.993696,419.283257,498.782187,423.563504,546.887941,421.42338,2.719368,1.120455,-1.73275,1.400059,0.493309,1.260257
