frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
2756,91.866667,1,622.083549,414.303317,517.943192,419.39989,570.013371,416.851603,2.754485,1.8408,-1.782276,1.951022,0.486104,1.895911
2757,91.9,1,619.915924,414.165226,516.116991,419.514699,568.016458,416.839963,2.725863,1.897003,-1.803502,1.917233,0.46118,1.907118
2758,91.933333,1,618.730326,414.157802,515.085478,420.094121,566.907902,417.125961,2.733088,1.922357,-1.830645,1.971796,0.451221,1.947076
2759,91.966667,1,617.809114,414.058861,514.306097,420.397264,566.057606,417.228062,2.741514,1.86569,-1.80642,1.993831,0.467547,1.929761
2760,92.0,1,616.683168,414.033208,512.880936,420.517824,564.782052,417.275516,2.733931,1.921739,-1.803716,1.833018,0.465108,1.877379
2761,92.033333,1,615.604162,414.189656,511.970682,421.070402,563.787422,417.630029,2.815708,1.857506,-1.823253,1.907479,0.496227,1.882493
2762,92.066667,1,615.123224,414.08403,510.388441,421.561782,562.755833,417.822906,2.887869,1.676923,-1.900845,2.28532,0.493512,1.981121
2763,92.1,1,613.728905,414.037821,509.01392,422.093192,561.371412,418.065507,2.888332,1.590444,-1.904079,2.456397,0.492126,2.02342
2764,92.133333,1,612.182541,413.836151,507.544489,422.36357,559.863515,418.099861,2.90705,1.580308,-1.897067,2.664294,0.504992,2.122301
2765,92.166667,1,611.406498,413.938226,506.602478,422.586204,559.004488,418.262215,2.894105,1.599594,-1.889697,2.757243,0.502204,2.178419
2766,92.2,1,610.184832,414.362165,505.455351,422.898231,557.820091,418.630198,2.831942,1.749392,-1.906509,2.607635,0.462716,2.178514
2767,92.233333,1,609.629545,414.479903,504.823484,423.297397,557.226515,418.88865,2.864029,1.717285,-1.893047,2.688199,0.485491,2.202742
2768,92.266667,1,608.58223,414.431784,503.505611,423.600519,556.043921,419.016151,2.840393,1.779012,-1.911731,2.615159,0.464331,2.197086
2769,92.3,1,608.105707,414.453317,503.120508,424.030552,555.613108,419.241934,2.827951,1.728815,-1.89356,2.64005,0.467196,2.184433
2770,92.333333,1,608.003244,414.629002,502.865858,424.217792,555.434551,419.423397,2.865954,1.813105,-1.88857,2.559452,0.488692,2.186278
2771,92.366667,1,607.69599,414.562998,502.341566,424.496602,555.018778,419.5298,2.863205,1.779017,-1.870036,2.756306,0.496585,2.267662
2772,92.4,1,606.834126,414.787756,501.72204,424.748536,554.278083,419.768146,2.835144,1.777395,-1.866746,2.806999,0.484199,2.292197
2773,92.433333,1,606.587849,414.913981,501.615114,424.998443,554.101481,419.956212,2.8317,1.832366,-1.866128,2.681571,0.482786,2.256969
2774,92.466667,1,605.716543,415.009693,501.076603,425.25321,553.396573,420.131451,2.852819,1.839883,-1.847303,2.639605,0.502758,2.239744
2775,92.5,1,605.149231,415.138299,500.548134,425.567586,552.848682,420.352943,2.863812,1.746657,-1.834352,2.580606,0.51473,2.163631
2776,92.533333,1,604.56789,415.075182,499.848166,425.843339,552.208028,420.45926,2.852467,1.750509,-1.814453,2.401118,0.519007,2.075814
2777,92.566667,1,603.940229,415.16245,499.084215,425.754472,551.512222,420.458461,2.853717,1.84167,-1.80814,2.302469,0.522788,2.07207
2778,92.6,1,603.081608,415.128987,498.508806,426.2046,550.795207,420.666794,2.837333,1.777329,-1.778358,2.26303,0.529488,2.02018
2779,92.633333,1,602.267303,415.189487,497.428379,426.361638,549.847841,420.775563,2.85151,1.858484,-1.752813,2.346544,0.549349,2.102514
2780,92.666667,1,601.306028,415.224216,496.728525,426.634172,549.017277,420.929194,2.864777,1.947281,-1.713433,2.292879,0.575672,2.12008
2781,92.7,1,600.289192,415.076834,495.840855,426.802658,548.065023,420.939746,2.846627,1.947775,-1.717191,2.345995,0.564718,2.146885
2782,92.733333,1,599.559479,415.144018,494.786186,427.353637,547.172832,421.248828,2.833606,2.002241,-1.737807,2.356654,0.547899,2.179448
2783,92.766667,1,601.686649,414.785138,496.739988,427.59671,549.213319,421.190924,2.912321,2.023293,-1.611424,2.64649,0.650448,2.334891
2784,92.8,1,604.468203,414.630471,499.646654,427.115382,552.057428,420.872927,3.011826,1.738153,-1.536495,2.5716,0.737666,2.154876
2785,92.833333,1,604.673443,414.792037,499.944,427.449017,552.308722,421.120527,3.035043,1.523353,-1.551858,2.58503,0.741593,2.054191
2786,92.866667,1,604.21298,414.673816,499.689674,427.40284,551.951327,421.038328,3.048278,1.507743,-1.545763,2.481537,0.751258,1.99464
2787,92.9,1,603.780994,414.468917,499.321899,427.50294,551.551447,420.985928,3.045107,1.521344,-1.545632,2.444112,0.749738,1.982728
2788,92.933333,1,603.669634,414.334173,498.913469,427.414019,551.291552,420.874096,3.042993,1.491214,-1.540059,2.428497,0.751467,1.959856
2789,92.966667,1,603.421459,414.193057,498.815956,427.380706,551.118708,420.786881,3.048391,1.464229,-1.555702,2.43531,0.746344,1.949769
2790,93.0,1,603.531485,414.210255,499.083633,427.492468,551.307559,420.851362,3.074767,1.539284,-1.548,2.568142,0.763384,2.053713
