frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
57,1.9,1,702.393646,350.136144,614.149923,355.711979,658.271785,352.924062,2.878566,1.605217,-1.818382,1.221431,0.530092,1.413324
58,1.933333,1,703.141613,350.177863,614.304085,355.919706,658.722849,353.048784,2.878236,1.531485,-1.833191,1.456779,0.522523,1.494132
59,1.966667,1,703.058929,350.177139,614.348888,355.884435,658.703909,353.030787,2.88066,1.52242,-1.839224,1.435863,0.520718,1.479142
60,2.0,1,703.547688,350.202046,614.649191,355.813259,659.098439,353.007653,2.881698,1.555898,-1.836012,1.52821,0.522843,1.542054
61,2.033333,1,703.664627,349.995521,614.955196,355.863653,659.309912,352.929587,2.878576,1.477141,-1.842918,1.554988,0.517829,1.516065
62,2.066667,1,704.121265,350.252649,615.177889,355.819933,659.649577,353.036291,2.888525,1.543869,-1.85832,1.60844,0.515103,1.576155
63,2.1,1,704.076328,350.08861,615.153484,355.832936,659.614906,352.960773,2.895554,1.499229,-1.861377,1.572602,0.517088,1.535915
64,2.133333,1,704.340096,350.251334,615.345049,355.832883,659.842572,353.042108,2.898737,1.48816,-1.867395,1.57482,0.515671,1.53149
65,2.166667,1,704.762039,350.377709,615.648565,355.820759,660.205302,353.099234,2.901132,1.5149,-1.85585,1.507702,0.522641,1.511301
66,2.2,1,704.865608,350.242848,615.625324,355.8288,660.245466,353.035824,2.900816,1.566349,-1.866776,1.658853,0.51702,1.612601
67,2.233333,1,705.457573,349.961506,615.674267,355.631921,660.56592,352.796713,2.920037,1.596448,-1.863412,1.770401,0.528312,1.683425
68,2.266667,1,705.481873,349.623333,615.954609,355.01027,660.718241,352.316802,2.922409,1.618998,-1.860129,1.674793,0.53114,1.646895
69,2.3,1,705.560703,349.838569,616.10177,355.026026,660.831237,352.432297,2.907723,1.706767,-1.863354,1.641189,0.522185,1.673978
70,2.333333,1,705.338554,349.701836,616.133175,355.003291,660.735865,352.352563,2.90399,1.679862,-1.861967,1.669638,0.521012,1.67475
71,2.366667,1,705.488243,349.820716,616.227493,354.940474,660.857868,352.380595,2.911796,1.574919,-1.853027,1.604945,0.529384,1.589932
72,2.4,1,705.340595,349.704732,616.265535,354.960054,660.803065,352.332393,2.903625,1.561708,-1.860006,1.602176,0.521809,1.581942
73,2.433333,1,705.416355,349.738635,616.187057,354.900911,660.801706,352.319773,2.910528,1.557646,-1.855094,1.584231,0.527717,1.570939
74,2.466667,1,705.691624,349.42067,616.446524,354.803681,661.069074,352.112176,2.905632,1.530133,-1.855817,1.620821,0.524907,1.575477
75,2.5,1,705.801964,349.605233,616.396427,354.751684,661.099195,352.178459,2.91138,1.475478,-1.860296,1.633492,0.525542,1.554485
76,2.533333,1,705.906792,349.56036,616.559095,354.799899,661.232944,352.18013,2.90461,1.488002,-1.865681,1.693974,0.519464,1.590988
77,2.566667,1,706.240749,349.436619,616.545496,354.527832,661.393123,351.982225,2.914684,1.460147,-1.868951,1.745172,0.522866,1.602659
78,2.6,1,706.063614,349.446827,616.597395,354.404392,661.330504,351.925609,2.911785,1.517683,-1.864626,1.612939,0.523579,1.565311
79,2.633333,1,706.130772,349.000336,616.748943,353.64369,661.439857,351.322013,2.927199,1.70904,-1.866859,1.645329,0.53017,1.677185
80,2.666667,1,707.267761,347.098371,618.491678,351.907303,662.87972,349.502837,2.944408,1.672659,-1.808501,1.764142,0.567953,1.718401
81,2.7,1,707.251301,346.795555,618.380623,351.851497,662.815962,349.323526,2.949821,1.620145,-1.804644,1.80243,0.572589,1.711288
82,2.733333,1,707.421913,346.639836,618.314857,351.95628,662.868385,349.298058,2.958383,1.504632,-1.777606,1.656217,0.590389,1.580424
83,2.766667,1,707.710457,346.598117,618.604641,352.092944,663.157549,349.345531,2.956976,1.448905,-1.779733,1.694758,0.588621,1.571832
84,2.8,1,707.92263,346.65204,618.74692,352.063022,663.334775,349.357531,2.95835,1.427639,-1.774663,1.788111,0.591843,1.607875
85,2.833333,1,708.322411,346.760321,618.923836,352.066112,663.623123,349.413216,2.95701,1.388171,-1.79478,1.69188,0.581115,1.540026
86,2.866667,1,708.488827,346.805168,619.129915,351.950578,663.809371,349.377873,2.955686,1.386768,-1.810855,1.685083,0.572415,1.535925
87,2.9,1,708.612442,346.63511,619.169827,351.75519,663.891134,349.19515,2.957982,1.418407,-1.810161,1.62466,0.57391,1.521534
88,2.933333,1,708.699818,346.590811,619.199963,351.580911,663.94989,349.085861,2.952848,1.470519,-1.808324,1.593774,0.572262,1.532147
89,2.966667,1,708.747864,346.65718,619.472084,351.318129,664.109974,348.987654,2.966548,1.462792,-1.789501,1.508431,0.588523,1.485611
90,3.0,1,708.475571,346.523337,619.506121,351.251836,663.990846,348.887587,2.950533,1.44417,-1.791579,1.421364,0.579477,1.432767
361,12.033333,1,714.327621,352.554671,624.702444,356.203537,669.515033,354.379104,2.877807,1.351624,-1.805098,1.299894,0.536355,1.325759
362,12.066667,1,713.84079,352.230413,624.432459,356.193924,669.136624,354.212168,2.881456,1.285118,-1.803168,1.298719,0.539144,1.291919
363,12.1,1,713.498726,352.299936,624.155531,356.243411,668.827128,354.271673,2.868317,1.337801,-1.789055,1.231706,0.539631,1.284753
364,12.133333,1,713.398666,352.251361,623.983192,356.18894,668.690929,354.220151,2.88773,1.374059,-1.80706,1.316522,0.540335,1.34529
365,12.166667,1,713.196945,352.099012,624.07423,356.13307,668.635588,354.116041,2.859006,1.351682,-1.789021,1.330547,0.534993,1.341114
366,12.2,1,712.91153,352.272829,623.94495,356.070907,668.42824,354.171868,2.841766,1.379157,-1.779607,1.342221,0.531079,1.360689
367,12.233333,1,712.68816,352.324516,623.820448,356.086915,668.254304,354.205715,2.848389,1.386058,-1.787358,1.311797,0.530516,1.348927
368,12.266667,1,712.847576,352.311405,623.843889,356.066256,668.345733,354.188831,2.860237,1.383903,-1.787777,1.271194,0.53623,1.327549
369,12.3,1,712.809238,352.170074,623.91407,356.047341,668.361654,354.108708,2.857443,1.34201,-1.776664,1.287742,0.540389,1.314876
370,12.333333,1,713.081303,352.1235,624.157019,356.049117,668.619161,354.086308,2.862021,1.403971,-1.763571,1.280869,0.549225,1.34242
371,12.366667,1,713.456669,352.195013,624.498158,356.136278,668.977413,354.165646,2.86461,1.351728,-1.768921,1.266178,0.547844,1.308953
372,12.4,1,713.646717,352.120158,624.666452,355.915221,669.156585,354.01769,2.848463,1.357701,-1.772144,1.306915,0.53816,1.332308
373,12.433333,1,713.831558,352.198226,624.889498,355.830141,669.360528,354.014184,2.861015,1.340819,-1.769453,1.227708,0.545781,1.284264
374,12.466667,1,714.098053,352.296953,624.890785,355.884832,669.494419,354.090892,2.87367,1.341943,-1.777653,1.252207,0.548008,1.297075
375,12.5,1,714.250412,352.382473,625.247402,355.839143,669.748907,354.110808,2.855523,1.304558,-1.774537,1.255634,0.540493,1.280096
376,12.533333,1,714.585457,352.252997,625.378866,355.779115,669.982162,354.016056,2.876178,1.327988,-1.788404,1.270176,0.543887,1.299082
377,12.566667,1,714.908009,352.207137,625.428696,355.795675,670.168352,354.001406,2.874304,1.322204,-1.787176,1.243372,0.543564,1.282788
378,12.6,1,714.9753,352.079308,625.679808,355.536772,670.327554,353.80804,2.856094,1.326048,-1.771344,1.283826,0.542375,1.304937
379,12.633333,1,715.1227,352.183051,626.023149,355.526027,670.572925,353.854539,2.85958,1.332547,-1.773586,1.24033,0.542997,1.286438
380,12.666667,1,716.886044,350.789702,627.607985,354.279497,672.247014,352.5346,2.898344,1.275494,-1.782559,1.518908,0.557892,1.397201
381,12.7,1,717.697983,349.717827,629.699297,353.029518,673.69864,351.373672,2.882119,1.204416,-1.720399,1.484469,0.58086,1.344442
382,12.733333,1,718.04594,349.572199,629.862223,353.059419,673.954082,351.315809,2.865359,1.115601,-1.733882,1.452967,0.565739,1.284284
383,12.766667,1,718.044872,349.722725,629.945869,352.986614,673.995371,351.354669,2.850226,1.108219,-1.720732,1.475892,0.564747,1.292055
384,12.8,1,718.196106,349.667761,629.7404,352.897274,673.968253,351.282518,2.863559,1.130376,-1.718573,1.382525,0.572493,1.25645
385,12.833333,1,718.299503,349.686676,629.402056,352.821432,673.85078,351.254054,2.867951,1.171163,-1.73006,1.396725,0.568946,1.283944
386,12.866667,1,718.309135,349.598297,629.472723,352.80027,673.890929,351.199283,2.87216,1.146059,-1.729438,1.387929,0.571361,1.266994
387,12.9,1,718.242416,349.66172,629.403162,352.938843,673.822789,351.300282,2.868607,1.125761,-1.739903,1.398081,0.564352,1.261921
388,12.933333,1,718.162422,349.570665,629.30665,352.82854,673.734536,351.199602,2.865093,1.161407,-1.728369,1.341508,0.568362,1.251457
389,12.966667,1,717.896786,349.524086,629.103479,352.835954,673.500133,351.18002,2.855066,1.165439,-1.716944,1.388407,0.569061,1.276923
390,13.0,1,717.657223,349.545007,628.993769,352.860153,673.325496,351.20258,2.84169,1.171793,-1.717056,1.364659,0.562317,1.268226
391,13.033333,1,717.476349,349.551203,628.804932,352.912638,673.14064,351.23192,2.837474,1.151295,-1.717341,1.373809,0.560067,1.262552
392,13.066667,1,717.480621,349.525813,628.780947,353.02851,673.130784,351.277161,2.846064,1.122522,-1.720518,1.307481,0.562773,1.215001
393,13.1,1,717.487755,349.577896,628.370419,353.036562,672.929087,351.307229,2.852445,1.190404,-1.728786,1.314864,0.561829,1.252634
394,13.133333,1,717.290726,349.326353,628.128052,353.061565,672.709389,351.193959,2.864872,1.181128,-1.73225,1.367941,0.566311,1.274534
395,13.166667,1,717.035522,349.49641,628.035927,353.05692,672.535725,351.276665,2.85257,1.218609,-1.71849,1.431437,0.56704,1.325023
396,13.2,1,716.999893,349.544781,628.090076,353.001843,672.544985,351.273312,2.848984,1.228869,-1.71583,1.410594,0.566577,1.319731
397,13.233333,1,716.960773,349.570595,628.198748,353.205219,672.579761,351.387907,2.846794,1.227898,-1.716358,1.483773,0.565218,1.355835
398,13.266667,1,717.110062,349.803851,628.841314,353.050236,672.975688,351.427043,2.84389,1.216164,-1.711111,1.488482,0.566389,1.352323
399,13.3,1,717.749844,349.45253,629.321976,352.9296,673.53591,351.191065,2.876626,1.247303,-1.723442,1.447907,0.576592,1.347605
400,13.333333,1,718.011456,349.534578,629.270916,352.939943,673.641186,351.237261,2.875309,1.23121,-1.725917,1.45825,0.574696,1.34473
401,13.366667,1,718.187618,349.599085,629.255295,352.901314,673.721457,351.2502,2.889521,1.238356,-1.728384,1.466296,0.580569,1.352326
402,13.4,1,718.15382,349.610056,629.231129,352.929166,673.692474,351.269611,2.88792,1.22698,-1.728892,1.421224,0.579514,1.324102
403,13.433333,1,718.002377,349.467282,629.176683,353.023912,673.58953,351.245597,2.863841,1.197478,-1.735609,1.39955,0.564116,1.298514
404,13.466667,1,718.035965,349.297214,629.211798,352.947598,673.623881,351.122406,2.854554,1.203445,-1.719706,1.438644,0.567424,1.321044
405,13.5,1,718.04884,349.311671,629.236841,352.869868,673.64284,351.090769,2.849168,1.194056,-1.712969,1.447018,0.5681,1.320537
406,13.533333,1,718.141289,349.286469,629.124355,352.887184,673.632822,351.086826,2.860006,1.160995,-1.707387,1.503507,0.57631,1.332251
407,13.566667,1,718.180847,349.352183,629.135923,352.914779,673.658385,351.133481,2.86038,1.16784,-1.711825,1.516198,0.574278,1.342019
408,13.6,1,718.35289,349.502209,629.110289,352.919435,673.731589,351.210822,2.85839,1.199351,-1.707476,1.475286,0.575457,1.337319
409,13.633333,1,718.811512,349.394851,629.485826,352.915835,674.148669,351.155343,2.873349,1.235082,-1.710638,1.511446,0.581356,1.373264
410,13.666667,1,718.910904,349.349914,629.849949,352.767182,674.380426,351.058548,2.882488,1.260548,-1.692286,1.553293,0.595101,1.40692
411,13.7,1,719.031086,349.344506,629.772854,352.588874,674.40197,350.96669,2.877793,1.239503,-1.702815,1.520162,0.587489,1.379832
412,13.733333,1,719.11005,349.334716,629.881372,352.699183,674.495711,351.016949,2.87621,1.269848,-1.702492,1.541916,0.586859,1.405882
413,13.766667,1,719.165039,349.240651,629.815235,352.722212,674.490137,350.981432,2.89056,1.258469,-1.707314,1.605686,0.591623,1.432078
414,13.8,1,719.250488,349.236521,629.809141,352.694312,674.529815,350.965416,2.904258,1.26842,-1.704973,1.621595,0.599643,1.445008
415,13.833333,1,719.331856,349.344099,629.817104,352.702895,674.57448,351.023497,2.911029,1.271974,-1.710487,1.636815,0.600271,1.454395
416,13.866667,1,719.227772,349.234444,629.588108,352.647051,674.40794,350.940748,2.910277,1.282494,-1.728617,1.601638,0.59083,1.442066
417,13.9,1,719.133091,349.192377,629.588242,352.668509,674.360666,350.930443,2.901698,1.271211,-1.727618,1.603748,0.58704,1.437479
418,13.933333,1,719.218311,349.219928,629.541826,352.678428,674.380069,350.949178,2.907843,1.28858,-1.729482,1.610664,0.589181,1.449622
419,13.966667,1,719.230156,349.286866,629.520464,352.664813,674.37531,350.975839,2.906256,1.254746,-1.741136,1.588864,0.58256,1.421805
420,14.0,1,719.079323,349.146398,629.171247,352.69098,674.125285,350.918689,2.910651,1.274395,-1.74516,1.615035,0.582745,1.444715
421,14.033333,1,718.704128,349.030597,628.820047,352.861869,673.762088,350.946233,2.926553,1.257658,-1.734502,1.58288,0.596025,1.420269
422,14.066667,1,717.71492,349.275337,627.723656,353.318537,672.719288,351.296937,2.91143,1.257056,-1.759412,1.612818,0.576009,1.434937
423,14.1,1,715.602283,350.086555,626.647034,353.970845,671.124659,352.0287,2.85883,1.270905,-1.739709,1.338706,0.559561,1.304805
424,14.133333,1,715.189228,350.120968,626.084824,353.918434,670.637026,352.019701,2.853987,1.286933,-1.74962,1.346007,0.552184,1.31647
425,14.166667,1,715.000534,350.058441,625.512562,354.249682,670.256548,352.154061,2.861362,1.2992,-1.750887,1.347051,0.555238,1.323126
426,14.2,1,714.752636,350.013342,625.308094,354.334123,670.030365,352.173733,2.85136,1.33988,-1.756451,1.401938,0.547454,1.370909
427,14.233333,1,714.598446,350.162634,625.144434,354.248646,669.87144,352.20564,2.859391,1.335167,-1.746351,1.380774,0.55652,1.35797
428,14.266667,1,714.590664,350.171506,624.817772,354.43506,669.704218,352.303283,2.861958,1.345003,-1.752435,1.376182,0.554762,1.360593
429,14.3,1,714.463921,350.033469,624.604578,354.426906,669.534249,352.230188,2.863265,1.34686,-1.751478,1.427203,0.555894,1.387032
430,14.333333,1,714.163113,350.174816,624.422646,354.590945,669.292879,352.38288,2.879013,1.341393,-1.759051,1.426026,0.559981,1.383709
431,14.366667,1,713.890686,350.289717,623.999538,355.094851,668.945112,352.692284,2.894826,1.341067,-1.760793,1.421566,0.567017,1.381317
432,14.4,1,712.913418,351.20406,622.984381,355.513233,667.948899,353.358647,2.880685,1.363815,-1.799638,1.31521,0.540524,1.339512
433,14.433333,1,712.440453,351.242507,622.391691,355.911498,667.416072,353.577003,2.896351,1.399972,-1.796243,1.398556,0.550054,1.399264
434,14.466667,1,712.256622,351.172104,622.189684,355.889611,667.223153,353.530858,2.907262,1.415824,-1.791634,1.453307,0.557814,1.434565
435,14.5,1,712.439232,351.262999,621.912489,355.927554,667.17586,353.595276,2.930483,1.45613,-1.81031,1.431765,0.560087,1.443947
436,14.533333,1,711.911469,352.096421,621.838207,356.337465,666.874838,354.216943,2.911149,1.393636,-1.798875,1.188526,0.556137,1.291081
437,14.566667,1,711.874142,351.967884,621.898241,356.269986,666.886191,354.118935,2.914851,1.428585,-1.809786,1.154828,0.552532,1.291707
438,14.6,1,711.764526,351.924706,622.021532,356.284127,666.893029,354.104416,2.902878,1.396802,-1.791917,1.206586,0.555481,1.301694
439,14.633333,1,711.773567,352.114456,622.003088,356.291771,666.888328,354.203113,2.912804,1.458562,-1.81494,1.168692,0.548932,1.313627
440,14.666667,1,711.770992,351.829374,621.774302,356.391866,666.772647,354.11062,2.92535,1.414677,-1.81434,1.2237,0.555505,1.319189
441,14.7,1,711.700897,351.818946,621.674719,356.403056,666.687808,354.111001,2.92152,1.394098,-1.809972,1.235192,0.555774,1.314645
442,14.733333,1,711.743355,351.799988,621.644621,356.345522,666.693988,354.072755,2.921259,1.409059,-1.811685,1.186811,0.554787,1.297935
443,14.766667,1,711.740551,351.829718,621.560793,356.345619,666.650672,354.087668,2.920209,1.410404,-1.813791,1.204524,0.553209,1.307464
444,14.8,1,711.660671,351.929088,621.432924,356.509062,666.546798,354.219075,2.92275,1.332469,-1.810471,1.214083,0.55614,1.273276
445,14.833333,1,711.605206,351.913928,621.513987,356.555287,666.559596,354.234608,2.916871,1.33109,-1.809643,1.23642,0.553614,1.283755
446,14.866667,1,711.709881,351.948379,621.432648,356.43749,666.571264,354.192934,2.921086,1.318169,-1.820769,1.229336,0.550159,1.273753
447,14.9,1,711.67057,351.939549,621.396704,356.39149,666.533637,354.165519,2.921769,1.367735,-1.819527,1.302274,0.551121,1.335004
448,14.933333,1,711.710949,351.965346,621.59132,356.362801,666.651134,354.164074,2.913969,1.364281,-1.818406,1.33132,0.547781,1.347801
449,14.966667,1,711.724663,351.950744,621.62816,356.343189,666.676412,354.146967,2.920424,1.369569,-1.817824,1.30963,0.5513,1.339599
450,15.0,1,711.720295,351.995323,621.714745,356.338179,666.71752,354.166751,2.905237,1.36301,-1.813556,1.301401,0.545841,1.332205
811,27.033333,1,716.583252,358.896883,627.366009,367.067342,671.97463,362.982112,2.917751,2.240522,-1.831886,2.835705,0.542933,2.538113
812,27.066667,1,716.831856,358.768893,627.449284,366.846746,672.14057,362.80782,2.903003,2.232248,-1.831135,2.860128,0.535934,2.546188
813,27.1,1,716.758327,358.87358,627.349863,366.9809,672.054095,362.92724,2.906739,2.104772,-1.851114,2.930332,0.527813,2.517552
814,27.133333,1,716.878529,358.769521,627.614403,366.813712,672.246466,362.791616,2.904919,2.219834,-1.838892,2.847079,0.533013,2.533456
815,27.166667,1,717.00285,358.524887,627.89525,366.675466,672.44905,362.600176,2.915524,2.228189,-1.830135,2.821999,0.542694,2.525094
816,27.2,1,716.945057,358.566461,627.470198,366.640913,672.207627,362.603687,2.914628,2.224984,-1.84701,2.74825,0.533809,2.486617
817,27.233333,1,716.721001,358.30729,627.064257,366.688394,671.892629,362.497842,2.914818,2.278382,-1.862704,2.810862,0.526057,2.544622
818,27.266667,1,716.130314,358.553157,627.034998,366.777964,671.582656,362.665561,2.882417,2.217657,-1.851758,2.806217,0.515329,2.511937
819,27.3,1,716.169701,358.564664,626.585045,366.82575,671.377373,362.695207,2.90543,2.209359,-1.871339,2.789502,0.517046,2.499431
820,27.333333,1,716.159267,358.62878,626.73357,366.828775,671.446419,362.728778,2.89657,2.237869,-1.864692,2.690576,0.515939,2.464223
821,27.366667,1,716.152439,358.240981,626.306515,366.855903,671.229477,362.548442,2.892134,2.078974,-1.878414,2.826488,0.50686,2.452731
822,27.4,1,716.165028,358.018534,626.35376,366.228277,671.259394,362.123406,2.898952,2.24456,-1.872671,2.875265,0.513141,2.559913
823,27.433333,1,716.166782,357.892111,625.981541,365.779635,671.074162,361.835873,2.902082,2.10921,-1.902778,2.742654,0.499652,2.425932
824,27.466667,1,716.77824,357.476637,626.887083,365.564564,671.832662,361.520601,2.920982,2.017888,-1.879574,2.979833,0.520704,2.49886
825,27.5,1,717.046585,357.154219,627.706718,365.134419,672.376652,361.144319,2.937536,1.856992,-1.885914,2.806913,0.525811,2.331952
826,27.533333,1,717.169571,356.765449,627.78883,364.858612,672.4792,360.812031,2.938399,1.796389,-1.863785,2.840831,0.537307,2.31861
827,27.566667,1,717.083111,356.602194,627.00016,364.941734,672.041636,360.771964,2.953015,1.70429,-1.902448,2.744112,0.525283,2.224201
