frame,time_sec,face_detected,left_iris_center_x_px,left_iris_center_y_px,right_iris_center_x_px,right_iris_center_y_px,iris_center_x_px,iris_center_y_px,left_iris_x_norm,left_iris_y_norm,right_iris_x_norm,right_iris_y_norm,iris_x_norm,iris_y_norm
3226,107.533333,1,545.173979,251.816173,435.025101,266.262304,490.09954,259.039239,2.975257,1.837664,-1.68766,2.097904,0.643798,1.967784
3227,107.566667,1,551.519575,251.972798,440.443974,267.323177,495.981774,259.647987,2.933712,1.866396,-1.672108,1.839324,0.630802,1.85286
3228,107.6,1,557.135277,253.287274,446.140594,268.436229,501.637936,260.861751,2.985799,1.91514,-1.651601,2.152121,0.667099,2.03363
3229,107.633333,1,566.871147,253.710076,455.047131,268.589206,510.959139,261.149641,2.862422,2.011732,-1.776108,2.124214,0.543157,2.067973
3230,107.666667,1,575.633516,253.504457,462.603683,268.645393,519.1186,261.074925,2.904614,2.108245,-1.821413,1.74458,0.541601,1.926413
3231,107.7,1,583.990183,253.630199,471.548986,267.741371,527.769585,260.685785,2.718215,2.160675,-1.766687,1.670959,0.475764,1.915817
3232,107.733333,1,592.207184,254.047911,480.816803,267.710778,536.511993,260.879344,2.720986,1.977534,-1.717139,1.961203,0.501923,1.969368
3233,107.766667,1,600.660038,256.769022,488.572388,270.05263,544.616213,263.410826,2.658626,2.246533,-1.785113,1.824969,0.436756,2.035751
3234,107.8,1,609.57612,252.89293,496.763496,265.779222,553.169808,259.336076,2.700522,2.176773,-1.916085,1.745774,0.392218,1.961274
3235,107.833333,1,614.59239,255.316274,502.820969,267.754031,558.706679,261.535152,2.704112,2.230722,-1.850295,1.954269,0.426909,2.092496
3236,107.866667,1,622.278862,255.361667,510.25239,267.915409,566.265626,261.638538,2.701509,2.243362,-1.842428,1.829806,0.42954,2.036584
3237,107.9,1,627.27272,256.401656,515.358019,268.24083,571.31537,262.321243,2.706545,1.95715,-1.887146,1.782739,0.4097,1.869944
3238,107.933333,1,629.749842,255.414872,518.02578,267.830774,573.887811,261.622823,2.71791,2.17399,-1.835512,1.863953,0.441199,2.018971
3239,107.966667,1,633.084249,257.242759,520.929432,270.058563,577.006841,263.650661,2.712756,1.871603,-1.929146,1.828721,0.391805,1.850162
3240,108.0,1,635.115376,254.699585,523.282356,269.331583,579.198866,262.015584,2.728734,1.787323,-1.857338,2.023704,0.435698,1.905513
3241,108.033333,1,635.863342,255.153163,524.061527,269.699475,579.962435,262.426319,2.758875,2.044035,-1.797654,1.906261,0.48061,1.975148
3242,108.066667,1,637.704926,253.585664,526.045542,269.282509,581.875234,261.434087,2.751129,1.984168,-1.805542,1.942468,0.472793,1.963318
3243,108.1,1,638.108473,254.734889,524.743662,270.58558,581.426067,262.660234,2.7768,2.260287,-1.825697,1.876174,0.475552,2.06823
3244,108.133333,1,637.724981,254.494343,525.888138,269.359998,581.80656,261.92717,2.781181,2.246945,-1.789571,2.001104,0.495805,2.124025
3245,108.166667,1,635.610046,254.792798,524.50119,270.06941,580.055618,262.431104,2.768504,1.883785,-1.831941,2.043604,0.468281,1.963695
3246,108.2,1,636.265049,253.824086,523.889818,269.173161,580.077434,261.498623,2.820222,2.325323,-1.856935,1.861041,0.481644,2.093182
3247,108.233333,1,636.106987,253.551466,523.75104,268.651922,579.929013,261.101694,2.815378,2.23195,-1.880475,1.837801,0.467452,2.034875
3248,108.266667,1,633.030376,256.103051,522.554159,270.333093,577.792268,263.218072,2.798209,1.879682,-1.807637,1.954728,0.495286,1.917205
3249,108.3,1,629.826813,252.712873,519.516697,266.595794,574.671755,259.654334,2.756304,1.883254,-1.855657,1.707408,0.450324,1.795331
3250,108.333333,1,626.170864,254.547096,516.287022,268.779584,571.228943,261.66334,2.78668,1.871019,-1.836214,1.79121,0.475233,1.831115
3251,108.366667,1,619.956293,254.718205,510.956116,268.787738,565.456204,261.752972,2.677961,1.681828,-1.771624,2.061588,0.453169,1.871708
3252,108.4,1,615.893965,254.74021,507.539644,269.701014,561.716805,262.220612,2.748861,1.724413,-1.742435,1.853023,0.503213,1.788718
3253,108.433333,1,611.469231,254.470637,502.486877,270.600649,556.978054,262.535643,2.769158,1.744847,-1.770235,1.86234,0.499462,1.803593
3254,108.466667,1,606.779385,254.979351,498.739595,270.775856,552.75949,262.877603,2.743589,1.711626,-1.756003,1.877999,0.493793,1.794812
3255,108.5,1,602.472601,254.51491,493.558426,270.491059,548.015513,262.502984,2.717759,1.839365,-1.751563,1.873663,0.483098,1.856514
3256,108.533333,1,600.971003,255.276802,491.486149,272.030877,546.228576,263.65384,2.782516,2.120149,-1.844313,2.01246,0.469101,2.066305
3257,108.566667,1,594.597054,253.218357,486.115932,269.993053,540.356493,261.605705,2.725033,1.772169,-1.80468,1.700321,0.460176,1.736245
3258,108.6,1,591.21192,253.293598,483.853006,271.312759,537.532463,262.303179,2.738866,1.843721,-1.775974,2.036321,0.481446,1.940021
3259,108.633333,1,588.527126,251.992829,480.790997,269.929925,534.659061,260.961377,2.809762,1.695665,-1.853332,1.752628,0.478215,1.724147
3260,108.666667,1,583.939209,252.324908,476.86162,270.426847,530.400414,261.375877,2.742327,1.790302,-1.738972,1.882077,0.501678,1.836189
3261,108.7,1,581.757765,253.423959,474.482603,272.670096,528.120184,263.047028,2.796036,1.800203,-1.729098,1.958115,0.533469,1.879159
3262,108.733333,1,581.062717,254.327992,473.12088,273.601187,527.091799,263.96459,2.800686,1.878933,-1.808115,1.972193,0.496286,1.925563
3263,108.766667,1,577.728567,253.933616,471.041384,273.387555,524.384975,263.660586,2.769817,1.634822,-1.731726,1.825931,0.519046,1.730377
3264,108.8,1,578.138018,253.413477,469.259443,273.526209,523.69873,263.469843,2.824136,1.961368,-1.861397,1.949706,0.481369,1.955537
3265,108.833333,1,576.430292,252.484059,468.77327,272.537675,522.601781,262.510867,2.767529,1.777271,-1.868758,1.7033,0.449386,1.740285
3266,108.866667,1,577.315502,252.735082,469.231396,273.005651,523.273449,262.870367,2.829671,1.935429,-1.835517,1.735978,0.497077,1.835703
3267,108.9,1,578.074341,252.331844,468.877392,272.910385,523.475866,262.621114,2.833732,1.88054,-1.880548,1.668335,0.476592,1.774438
3268,108.933333,1,579.793682,253.33587,471.598988,273.132606,525.696335,263.234238,2.825548,1.954597,-1.75956,1.533011,0.532994,1.743804
3269,108.966667,1,579.537077,251.078732,470.775557,271.400473,525.156317,261.239602,2.751855,1.875532,-1.873612,1.583469,0.439122,1.729501
3270,109.0,1,581.970253,256.359202,473.924084,274.447156,527.947168,265.403179,2.71965,1.827223,-1.796202,1.802511,0.461724,1.814867
3271,109.033333,1,583.411646,254.358017,475.246687,273.994453,529.329166,264.176235,2.815184,2.070364,-1.796797,1.753944,0.509194,1.912154
3272,109.066667,1,583.717699,256.417009,475.027151,275.29651,529.372425,265.85676,2.763957,2.122801,-1.853243,1.518633,0.455357,1.820717
3273,109.1,1,583.987055,255.098457,475.798016,275.201222,529.892535,265.149839,2.795105,2.129225,-1.819229,1.610842,0.487938,1.870034
3274,109.133333,1,584.702501,255.693381,476.404829,275.240006,530.553665,265.466694,2.78709,2.182371,-1.796881,1.516784,0.495104,1.849578
3275,109.166667,1,585.777149,256.142372,477.321386,275.039704,531.549268,265.591038,2.775497,2.175647,-1.791015,1.488162,0.492241,1.831905
3276,109.2,1,588.517799,256.53596,480.690508,274.32856,534.604154,265.43226,2.673293,2.004514,-1.756959,1.748235,0.458167,1.876375
3277,109.233333,1,589.504929,256.434615,480.76355,274.371427,535.134239,265.403021,2.766844,2.396626,-1.811644,1.453142,0.4776,1.924884
3278,109.266667,1,592.118273,255.727129,483.853264,272.19027,537.985768,263.9587,2.670565,1.907694,-1.756696,1.658714,0.456934,1.783204
3279,109.3,1,594.714651,257.327383,486.479111,272.390036,540.596881,264.85871,2.669233,2.052211,-1.775683,1.565682,0.446775,1.808947
3280,109.333333,1,597.060328,256.758953,487.997303,271.615629,542.528815,264.187291,2.676804,2.072218,-1.793523,1.878437,0.44164,1.975327
3281,109.366667,1,598.939753,258.174827,490.135069,272.066728,544.537411,265.120777,2.693489,2.156283,-1.824482,1.734012,0.434503,1.945148
3282,109.4,1,599.805975,258.655511,489.898386,272.3962,544.85218,265.525855,2.718592,2.128934,-1.871304,1.828079,0.423644,1.978507
3283,109.433333,1,602.277288,257.02586,492.789221,270.65933,547.533255,263.842595,2.66202,1.79027,-1.900762,1.934952,0.380629,1.862611
3284,109.466667,1,604.02709,256.812608,494.691734,270.257701,549.359412,263.535155,2.679316,2.031191,-1.866246,1.84974,0.406535,1.940466
3285,109.5,1,607.374172,255.573117,497.441063,268.25812,552.407618,261.915618,2.626303,1.880448,-1.935585,1.706369,0.345359,1.793409
3286,109.533333,1,610.162983,256.955811,500.418348,269.603414,555.290666,263.279613,2.665833,1.90399,-1.913372,1.747873,0.37623,1.825931
3287,109.566667,1,611.478777,256.864788,502.111931,268.675815,556.795354,262.770301,2.602292,1.853533,-1.959314,1.731191,0.321489,1.792362
3288,109.6,1,612.154083,255.691429,502.985849,266.882908,557.569966,261.287169,2.584615,1.856002,-1.95396,1.745409,0.315327,1.800705
3289,109.633333,1,613.501329,256.048082,503.99703,267.048782,558.74918,261.548432,2.627989,2.047945,-1.972003,1.87171,0.327993,1.959827
3290,109.666667,1,615.509615,255.161215,505.879869,266.631478,560.694742,260.896347,2.586378,1.883819,-1.966632,1.747887,0.309873,1.815853
3291,109.7,1,616.320887,254.68972,507.198868,265.411373,561.759877,260.050547,2.581543,1.933651,-1.984238,1.842773,0.298652,1.888212
3292,109.733333,1,618.29565,254.727191,508.717108,265.21591,563.506379,259.97155,2.627889,2.010154,-1.944992,1.870235,0.341448,1.940195
3293,109.766667,1,620.019531,253.61358,510.40206,263.723325,565.210795,258.668453,2.61781,1.975535,-1.924583,1.853754,0.346614,1.914645
3294,109.8,1,621.873341,253.069569,512.503805,262.703233,567.188573,257.886401,2.610812,1.972752,-1.942594,1.90311,0.334109,1.937931
3295,109.833333,1,623.538504,253.113118,514.297285,262.128983,568.917894,257.62105,2.605785,1.97328,-1.911989,1.877845,0.346898,1.925563
3296,109.866667,1,623.033714,252.606652,514.80134,260.922911,568.917527,256.764782,2.564413,1.972406,-1.939724,1.962973,0.312345,1.967689
3297,109.9,1,622.086182,252.264537,514.034452,260.290012,568.060317,256.277274,2.633496,2.169505,-2.005886,2.047446,0.313805,2.108476
3298,109.933333,1,620.405903,251.722521,512.249613,259.84734,566.327758,255.784931,2.634169,2.125458,-2.025416,2.000907,0.304377,2.063183
3299,109.966667,1,617.099657,251.132306,508.694458,259.738576,562.897058,255.435441,2.698564,2.051601,-1.901278,1.932838,0.398643,1.992219
3300,110.0,1,613.352118,250.362968,504.529018,260.104848,558.940568,255.233908,2.697246,2.292573,-1.936292,1.85093,0.380477,2.071752
3301,110.033333,1,609.444265,250.335599,500.648117,260.599152,555.046191,255.467376,2.678046,2.266487,-1.946286,2.012635,0.36588,2.139561
3302,110.066667,1,605.475407,248.918513,496.684389,260.243191,551.079898,254.580852,2.711094,2.205298,-1.936932,2.00387,0.387081,2.104584
